Symbol,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,Close,Volume,Research Development_lag_1,Research Development_lag_2,Effect Of Accounting Charges_lag_1,Effect Of Accounting Charges_lag_2,Income Before Tax_lag_1,Income Before Tax_lag_2,Minority Interest_lag_1,Minority Interest_lag_2,Net Income_lag_1,Net Income_lag_2,Selling General Administrative_lag_1,Selling General Administrative_lag_2,Gross Profit_lag_1,Gross Profit_lag_2,Ebit_lag_1,Ebit_lag_2,Operating Income_lag_1,Operating Income_lag_2,Other Operating Expenses_lag_1,Other Operating Expenses_lag_2,Interest Expense_lag_1,Interest Expense_lag_2,Extraordinary Items_lag_1,Extraordinary Items_lag_2,Non Recurring_lag_1,Non Recurring_lag_2,Other Items_lag_1,Other Items_lag_2,Income Tax Expense_lag_1,Income Tax Expense_lag_2,Total Revenue_lag_1,Total Revenue_lag_2,Total Operating Expenses_lag_1,Total Operating Expenses_lag_2,Cost Of Revenue_lag_1,Cost Of Revenue_lag_2,Total Other Income Expense Net_lag_1,Total Other Income Expense Net_lag_2,Discontinued Operations_lag_1,Discontinued Operations_lag_2,Net Income From Continuing Ops_lag_1,Net Income From Continuing Ops_lag_2,Net Income Applicable To Common Shares_lag_1,Net Income Applicable To Common Shares_lag_2,Close_lag_1,Close_lag_2,Volume_lag_1,Volume_lag_2,FutureDirection
ARLP,2020-12-31,0.0,0,-129016000.0,11376000.0,-129220000.0,64756000.0,447344000.0,69201000.0,69201000.0,0.0,-45613000.0,0,0,0,35000.0,1328129000.0,1258928000.0,880785000.0,-198217000.0,0.0,-129051000.0,-129220000.0,4.194828033447266,540000.0,0.0,0.0,0.0,0.0,406715000.0,367492000.0,11935000.0,5290000.0,399414000.0,365044000.0,75499000.0,73314000.0,656760000.0,681293000.0,272186000.0,293454000.0,272186000.0,293454000.0,0.0,0.0,-45875000.0,-40218000.0,0.0,0.0,0.0,0.0,0.0,0.0,-211000.0,22000.0,1961720000.0,2002857000.0,1689534000.0,1709403000.0,1304960000.0,1321564000.0,134529000.0,74038000.0,0.0,0.0,406926000.0,367470000.0,392923000.0,358289000.0,9.710000038146973,13.656606674194336,994900.0,496400.0,2.957516216538186
AROW,2020-12-31,0.0,0,51863000.0,0.0,40827000.0,61791000.0,122541000.0,0.0,52926000.0,7824000.0,0.0,0,0,0,11036000.0,122541000.0,69615000.0,0.0,-1063000.0,0.0,40827000.0,40827000.0,28.809764862060547,19800.0,0.0,0.0,0.0,0.0,47075000.0,45305000.0,0.0,0.0,37475000.0,36279000.0,58099000.0,56181000.0,114525000.0,110360000.0,0.0,0.0,47232000.0,46186000.0,9194000.0,7993000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600000.0,9026000.0,114525000.0,110360000.0,67293000.0,64174000.0,0.0,0.0,-157000.0,-881000.0,0.0,0.0,37475000.0,36279000.0,37475000.0,36279000.0,35.15184783935547,28.028972625732422,15900.0,21527.0,1.213415847634372
ARTL,2021-08-31,2839000.0,0,-7437000.0,0.0,-7437000.0,4602000.0,0.0,-7441000.0,-7441000.0,0.0,0.0,0,0,0,0.0,0.0,7441000.0,0.0,4000.0,0.0,-7437000.0,-7437000.0,0.9110000133514404,183700.0,1919000.0,1091992.0,0.0,0.0,-4655000.0,-2172176.0,0.0,0.0,-4655000.0,-2172176.0,2767000.0,2117029.0,0.0,0.0,-4686000.0,-3209531.0,-4686000.0,-3209531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686000.0,3209531.0,0.0,0.0,31000.0,1037355.0,0.0,0.0,-4655000.0,-2172176.0,-4655000.0,-2172176.0,0.9599999785423279,1.9500000476837158,238700.0,4400.0,0.5697036072390266
ARTNA,2020-12-31,0.0,0,22501000.0,0.0,16817000.0,0.0,44526000.0,27979000.0,27979000.0,5404000.0,-7619000.0,0,0,0,5684000.0,88141000.0,60162000.0,43615000.0,-5478000.0,0.0,16817000.0,16817000.0,35.92697525024414,8400.0,0.0,0.0,0.0,0.0,20106000.0,19269000.0,0.0,0.0,14925000.0,14278000.0,0.0,0.0,41091000.0,39202000.0,25106000.0,23946000.0,25106000.0,23946000.0,5182000.0,4968000.0,-7024000.0,-6252000.0,0.0,0.0,0.0,0.0,0.0,0.0,5181000.0,4991000.0,83595000.0,80411000.0,58489000.0,56465000.0,42504000.0,41209000.0,-5000000.0,-4677000.0,0.0,0.0,14925000.0,14278000.0,14925000.0,14278000.0,35.05940628051758,31.971691131591797,10300.0,15700.0,1.2821772595808407
ARTW,2020-11-30,476721.0,0,-2959956.0,0.0,-2103486.0,5832513.0,2399600.0,-3909634.0,-3909634.0,0.0,-304611.0,0,0,0,-856470.0,22409123.0,26318757.0,20009523.0,949678.0,0.0,-2103486.0,-2103486.0,2.490000009536743,20300.0,479345.0,640430.0,0.0,0.0,-1768820.0,-3846465.0,0.0,0.0,-1419586.0,-3386902.0,4945449.0,5375128.0,3927913.0,3511556.0,-1496881.0,-2504002.0,-1496881.0,-2504002.0,0.0,0.0,-358174.0,-304566.0,0.0,0.0,0.0,0.0,0.0,0.0,-349234.0,-510416.0,22889173.0,19726793.0,24386054.0,22230795.0,18961260.0,16215237.0,-271939.0,-1342463.0,0.0,-50853.0,-1419586.0,-3336049.0,-1419586.0,-3386902.0,1.840000033378601,2.390000104904175,3300.0,1500.0,1.4216867262227977
ARVN,2020-12-31,108400000.0,0,-119300000.0,0.0,-119300000.0,38300000.0,21800000.0,-124900000.0,-124900000.0,0.0,-100000.0,0,0,0,0.0,21800000.0,146700000.0,0.0,5600000.0,0.0,-119300000.0,-119300000.0,84.93000030517578,627800.0,67200000.0,45193830.0,0.0,0.0,-70300000.0,-41480466.0,0.0,0.0,-70300000.0,-41480466.0,27300000.0,12932168.0,43000000.0,14323920.0,-51500000.0,-43802078.0,-51500000.0,-43802078.0,0.0,0.0,-100000.0,-57440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000000.0,14323920.0,94500000.0,58125998.0,0.0,0.0,-18800000.0,2321612.0,0.0,0.0,-70300000.0,-41480466.0,-70300000.0,-239847222.0,41.09000015258789,12.850000381469727,454800.0,66800.0,0.9671494065053322
ARWR,2020-09-30,124739000.0,0,-84551000.0,0.0,-84553000.0,56412000.0,87992000.0,-93159000.0,-93159000.0,0.0,0.0,0,0,0,2000.0,87992000.0,181151000.0,0.0,8608000.0,0.0,-84553000.0,-84553000.0,43.060001373291016,908900.0,81049000.0,52968505.0,0.0,0.0,68149000.0,-54448078.0,-555188.0,-555188.0,67975000.0,-54450478.0,26556000.0,19110051.0,168796000.0,16142321.0,61191000.0,-55936235.0,61191000.0,-55936235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174000.0,2400.0,168796000.0,16142321.0,107605000.0,72078556.0,0.0,0.0,6958000.0,1488157.0,0.0,0.0,67975000.0,-54450478.0,67975000.0,-54450478.0,28.18000030517578,19.209999084472656,1378700.0,1270600.0,1.4498373969839087
ASLE,2020-12-31,0.0,0,9744000.0,0.0,8094000.0,55635000.0,55825000.0,190000.0,190000.0,0.0,-1645000.0,0,0,0,1650000.0,208938000.0,208748000.0,153113000.0,9554000.0,0.0,8094000.0,8094000.0,13.40999984741211,112200.0,0.0,0.0,0.0,0.0,19663000.0,23498388.0,0.0,0.0,15499000.0,8853211.0,59814000.0,46611982.0,85049000.0,72168805.0,25235000.0,25556823.0,25235000.0,25556823.0,0.0,0.0,-3006000.0,-2374881.0,0.0,0.0,0.0,0.0,0.0,0.0,4164000.0,-3227061.0,304201000.0,290732049.0,278966000.0,265175226.0,219152000.0,218563244.0,-5572000.0,-2058435.0,0.0,21260340.0,15499000.0,26725449.0,-19134000.0,-24724325.0,10.180000305175781,9.729999542236328,25000.0,104600.0,1.3228933611465825
ASLN,2020-12-31,9314120.0,0,-16971289.0,300681.0,-16197889.0,7169177.0,0.0,-16483297.0,-16483297.0,0.0,-1247331.0,0,0,0,0.0,0.0,16483297.0,0.0,-487992.0,0.0,-16971289.0,-16197889.0,1.8300000429153442,118900.0,16586617.0,31834364.0,0.0,0.0,-46657535.0,-42171158.0,1074081.0,1074081.0,-47015967.0,-42185597.0,8511699.0,10513707.0,2592741.0,0.0,-22505575.0,-42348071.0,-22505575.0,-42348071.0,23073400.0,23073400.0,-901612.0,-491904.0,0.0,0.0,0.0,0.0,0.0,0.0,408002.0,14439.0,3000000.0,0.0,25505575.0,42348071.0,407259.0,0.0,-24151960.0,176913.0,0.0,0.0,-47065537.0,-42185597.0,-47015967.0,-42185597.0,2.0299999713897705,3.5999999046325684,481900.0,6100.0,0.6120218461766357
ASMB,2020-12-31,89957000.0,0,-62152000.0,0.0,-62152000.0,36860000.0,67725000.0,-59092000.0,-59092000.0,0.0,0.0,0,0,0,0.0,79105000.0,138197000.0,11380000.0,-3060000.0,0.0,-62152000.0,-62152000.0,6.050000190734863,390800.0,89957000.0,89957000.0,0.0,0.0,-98408000.0,-89652000.0,0.0,0.0,-97634000.0,-90751000.0,34858000.0,30498000.0,-69361000.0,-57937000.0,-104219000.0,-88435000.0,-104219000.0,-88435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774000.0,1099000.0,15963000.0,14804000.0,120182000.0,103239000.0,85324000.0,72741000.0,5811000.0,-1217000.0,0.0,0.0,-97634000.0,-90751000.0,-97634000.0,-90751000.0,20.459999084472656,22.6200008392334,404000.0,123700.0,0.38512394218999874
ASML,2020-12-31,2200800000.0,0,4105200000.0,0.0,3553700000.0,544900000.0,6797200000.0,4051500000.0,4051500000.0,0.0,-43300000.0,0,0,0,551500000.0,13978500000.0,9927000000.0,7181300000.0,53700000.0,0.0,3553700000.0,3553700000.0,485.0395812988281,312700.0,1968500000.0,1575900000.0,0.0,0.0,2784000000.0,2943200000.0,0.0,0.0,2592300000.0,2591600000.0,520500000.0,488000000.0,5279800000.0,5029200000.0,2790800000.0,2965300000.0,2790800000.0,2965300000.0,0.0,0.0,-36600000.0,-41800000.0,0.0,0.0,0.0,0.0,0.0,0.0,191700000.0,351600000.0,11820000000.0,10944000000.0,9029200000.0,7978700000.0,6540200000.0,5914800000.0,-6800000.0,-22100000.0,0.0,0.0,2592300000.0,2591600000.0,2592300000.0,2591600000.0,291.6990661621094,150.9595489501953,298900.0,356500.0,1.6413918478911589
ASND,2020-12-31,260904000.0,0,-419174000.0,0.0,-418955000.0,76669000.0,6953000.0,-330620000.0,-330620000.0,0.0,-1918000.0,0,0,0,-219000.0,6953000.0,337573000.0,0.0,-88554000.0,0.0,-418955000.0,-418955000.0,166.77999877929688,74200.0,191621000.0,140281000.0,0.0,0.0,-218250000.0,-130491000.0,0.0,0.0,-218016000.0,-130097000.0,48473000.0,25057000.0,13375000.0,10581000.0,-226719000.0,-154757000.0,-226719000.0,-154757000.0,0.0,0.0,-1221000.0,-127000.0,0.0,0.0,0.0,0.0,0.0,0.0,-234000.0,-394000.0,13375000.0,10581000.0,240094000.0,165338000.0,0.0,0.0,8469000.0,24266000.0,0.0,0.0,-218016000.0,-130097000.0,-218016000.0,-130097000.0,139.1199951171875,62.650001525878906,191500.0,248600.0,0.8066314891710904
ASPS,2020-12-31,0.0,0,-57706000.0,1209000.0,-67156000.0,75436000.0,60353000.0,-32383000.0,-32383000.0,0.0,-17730000.0,0,0,0,8609000.0,365547000.0,397930000.0,305194000.0,-25323000.0,0.0,-66315000.0,-67156000.0,12.880000114440918,60300.0,0.0,0.0,0.0,0.0,12439000.0,1399000.0,1469000.0,1237000.0,-307969000.0,-5382000.0,117267000.0,140472000.0,155395000.0,216037000.0,14319000.0,40367000.0,14319000.0,40367000.0,0.0,0.0,-21393000.0,-26254000.0,0.0,0.0,0.0,0.0,0.0,0.0,318296000.0,4098000.0,648651000.0,838202000.0,634332000.0,797835000.0,493256000.0,622165000.0,-1880000.0,-38968000.0,0.0,0.0,-305857000.0,-2699000.0,-307969000.0,-5382000.0,19.329999923706055,22.489999771118164,100200.0,85000.0,0.8711180254143837
ASPU,2021-04-30,0.0,0,-10416329.0,0.0,-10448973.0,53333624.0,52537389.0,-5491140.0,-5491140.0,0.0,-2051381.0,0,0,0,32644.0,67812520.0,73303660.0,15275131.0,-4925189.0,0.0,-10448973.0,-10448973.0,4.769999980926514,275700.0,0.0,0.0,0.0,0.0,-8759148.0,-5607245.0,0.0,0.0,-8793550.0,-5659065.0,39959552.0,38605428.0,39417199.0,39421758.0,-5069881.0,-2818341.0,-5069881.0,-2818341.0,0.0,0.0,-2412135.0,-1818078.0,0.0,0.0,0.0,0.0,0.0,0.0,34402.0,51820.0,62840637.0,49061080.0,67910518.0,51879421.0,23423438.0,9639322.0,-3689267.0,-2788904.0,0.0,0.0,-8793550.0,-5659065.0,-8793550.0,-5659065.0,9.350000381469727,7.900000095367432,171900.0,67200.0,0.46960168102592964
ASRT,2020-12-31,4213000.0,0,-45513000.0,0.0,-28144000.0,104215000.0,92303000.0,-42708000.0,-42708000.0,1800000.0,-15926000.0,0,0,0,-17369000.0,108075000.0,150783000.0,15772000.0,-2805000.0,0.0,-28144000.0,-28144000.0,1.440000057220459,6554225.0,10106000.0,8042000.0,0.0,0.0,-222484000.0,37975000.0,0.0,0.0,-217201000.0,36908000.0,110440000.0,119733000.0,220021000.0,237589000.0,-5112000.0,63745000.0,-5112000.0,63745000.0,2813000.0,-55705000.0,-58389000.0,-68881000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5283000.0,1067000.0,229526000.0,256065000.0,234638000.0,192320000.0,9505000.0,18476000.0,-217372000.0,-25770000.0,0.0,0.0,-217201000.0,36908000.0,-217201000.0,36908000.0,5.0,14.4399995803833,463250.0,177400.0,1.513888875091518
ASRV,2020-12-31,0.0,0,5812000.0,0.0,4598000.0,37392000.0,50267000.0,0.0,6293000.0,6582000.0,0.0,0,0,0,1214000.0,50267000.0,43974000.0,0.0,-481000.0,0.0,4598000.0,4598000.0,3.0339694023132324,1000.0,0.0,0.0,0.0,0.0,7600000.0,9445000.0,0.0,0.0,6028000.0,7768000.0,34926000.0,33997000.0,49415000.0,50318000.0,0.0,0.0,7700000.0,10002000.0,6789000.0,6319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572000.0,1677000.0,49415000.0,50318000.0,41715000.0,40316000.0,0.0,0.0,-100000.0,-604000.0,0.0,0.0,6028000.0,7768000.0,6028000.0,7768000.0,3.945131778717041,3.6995370388031006,9300.0,12800.0,1.2651925009763945
ASTC,2020-06-30,3437000.0,0,-8311000.0,0.0,-8311000.0,4716000.0,39000.0,-8114000.0,-8114000.0,0.0,-197000.0,0,0,0,0.0,488000.0,8602000.0,449000.0,-197000.0,0.0,-8311000.0,-8311000.0,2.8499999046325684,197900.0,3578000.0,6065000.0,0.0,0.0,-8392000.0,-13251000.0,0.0,0.0,-7534000.0,-13251000.0,4876000.0,5629000.0,37000.0,50000.0,-8417000.0,-11644000.0,-8417000.0,-11644000.0,0.0,0.0,-197000.0,-197000.0,0.0,0.0,0.0,0.0,0.0,0.0,-858000.0,0.0,127000.0,86000.0,8544000.0,11730000.0,90000.0,36000.0,25000.0,-1607000.0,0.0,0.0,-7534000.0,-13251000.0,-7534000.0,-13251000.0,2.4700000286102295,3.0999999046325684,12600.0,223600.0,0.466666697340403
ASTE,2020-12-31,22100000.0,0,45700000.0,500000.0,46900000.0,166400000.0,240100000.0,51600000.0,51600000.0,0.0,-700000.0,0,0,0,-1200000.0,1024400000.0,972800000.0,784300000.0,-5900000.0,0.0,46900000.0,46900000.0,57.34139633178711,60600.0,27200000.0,28300000.0,0.0,0.0,25200000.0,-85900000.0,500000.0,710000.0,22300000.0,-60400000.0,183900000.0,180800000.0,239400000.0,135800000.0,28300000.0,-73300000.0,28300000.0,-73300000.0,0.0,0.0,-1400000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,-25200000.0,1169600000.0,1171600000.0,1141300000.0,1244900000.0,930200000.0,1035800000.0,-3100000.0,-12600000.0,0.0,0.0,22200000.0,-60700000.0,22300000.0,-60400000.0,41.106502532958984,29.17303466796875,100300.0,138400.0,1.2046951699351698
ASUR,2020-12-31,5959000.0,0,-15974000.0,0.0,-16311000.0,37475000.0,38093000.0,-14888000.0,-14888000.0,-10533000.0,-1224000.0,0,0,0,337000.0,65507000.0,80395000.0,27414000.0,-1086000.0,0.0,-16311000.0,-16311000.0,7.099999904632568,110600.0,5351000.0,5998000.0,0.0,0.0,-66402000.0,-19355000.0,0.0,0.0,30001000.0,-7548000.0,41535000.0,35418000.0,43314000.0,39504000.0,-15337000.0,-9393000.0,-15337000.0,-9393000.0,-10533000.0,-10533000.0,-16005000.0,-9104000.0,0.0,0.0,0.0,0.0,0.0,0.0,-24111000.0,-7982000.0,73150000.0,63626000.0,88487000.0,73019000.0,29836000.0,24122000.0,-51065000.0,-9962000.0,72292000.0,3825000.0,-42291000.0,-11373000.0,30001000.0,-7548000.0,8.180000305175781,5.079999923706055,111700.0,271300.0,1.1028169054758972
ASYS,2020-09-30,3312000.0,0,-3116000.0,0.0,-15723000.0,21397000.0,24441000.0,-268000.0,-268000.0,0.0,-291000.0,0,0,0,791000.0,65463000.0,65731000.0,41022000.0,-2848000.0,-11816000.0,-3907000.0,-15723000.0,4.889999866485596,40000.0,3068000.0,2856000.0,0.0,0.0,5768000.0,9927000.0,0.0,0.0,-5162000.0,5305000.0,24263000.0,25743000.0,33357000.0,36918000.0,6026000.0,8319000.0,6026000.0,8319000.0,0.0,0.0,-291000.0,-291000.0,0.0,0.0,0.0,0.0,0.0,0.0,2633000.0,3296000.0,85035000.0,100053000.0,79009000.0,91734000.0,51678000.0,63135000.0,-258000.0,1608000.0,-8297000.0,-1326000.0,3135000.0,6631000.0,-5162000.0,5305000.0,5.300000190734863,5.25,31300.0,109900.0,2.33742343911155
ATAX,2020-12-31,0.0,0,7288818.0,934892.0,7241494.0,13195349.0,21903417.0,0.0,5897995.0,0.0,0.0,0,0,0,79990.0,26082858.0,20184863.0,4179441.0,1390823.0,0.0,7208828.0,4304208.0,11.598836898803711,167667.0,0.0,0.0,0.0,0.0,30538138.0,40218432.0,735128.0,344590.0,28389277.0,38853586.0,15732403.0,13250023.0,33295161.0,47518169.0,0.0,0.0,14471341.0,30711881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45987.0,-921097.0,37600719.0,52650465.0,23129378.0,21938584.0,4305558.0,5132296.0,16066797.0,9506551.0,0.0,0.0,30492151.0,41139529.0,25423398.0,35755806.0,19.687528610229492,13.431646347045898,59367.0,89000.0,1.6342428735707224
ATCX,2020-12-31,0.0,0,-26929000.0,-90566000.0,-11089000.0,205259000.0,222503000.0,17244000.0,17244000.0,0.0,-24673000.0,0,0,0,718000.0,468217000.0,450973000.0,245714000.0,-44173000.0,0.0,-27647000.0,-27250000.0,7.03000020980835,11000.0,0.0,0.0,0.0,0.0,9518000.0,12785000.0,-90566000.0,-90566000.0,8030000.0,12045000.0,191926000.0,154309000.0,211306000.0,176935000.0,19380000.0,22626000.0,19380000.0,22626000.0,0.0,0.0,-9862000.0,-6787000.0,0.0,0.0,0.0,0.0,0.0,0.0,1342000.0,347000.0,471047000.0,426439000.0,451667000.0,403813000.0,259741000.0,249504000.0,-9862000.0,-9841000.0,-146000.0,-393000.0,8176000.0,12438000.0,8030000.0,12045000.0,10.15999984741211,9.550000190734863,1300.0,0.0,1.1977240149361943
ATEC,2020-12-31,18745000.0,0,-78849000.0,0.0,-78994000.0,129156000.0,102501000.0,-46088000.0,-46088000.0,0.0,-12374000.0,0,0,0,145000.0,144861000.0,190949000.0,42360000.0,-32761000.0,0.0,-78994000.0,-78994000.0,14.520000457763672,956000.0,13849000.0,9853000.0,0.0,0.0,-57141000.0,-30169000.0,0.0,0.0,-57002000.0,-28975000.0,101714000.0,72640000.0,77594000.0,63237000.0,-38667000.0,-19994000.0,-38667000.0,-19994000.0,0.0,0.0,-9865000.0,-9865000.0,0.0,0.0,0.0,0.0,0.0,0.0,-239000.0,-1361000.0,113427000.0,91694000.0,152094000.0,111688000.0,35833000.0,28457000.0,-18474000.0,-10175000.0,-100000.0,-167000.0,-56902000.0,-28808000.0,-57002000.0,-42463000.0,7.099999904632568,2.2899999618530273,808100.0,98100.0,0.787190078844956
ATER,2020-12-31,8130000.0,0,-63078000.0,0.0,-63126000.0,98636000.0,85329000.0,-21437000.0,-21437000.0,0.0,-5038000.0,0,0,0,48000.0,185704000.0,207141000.0,100375000.0,-41641000.0,0.0,-63126000.0,-63126000.0,17.209999084472656,536700.0,10661000.0,3655000.0,0.0,0.0,-58760000.0,-31768000.0,0.0,0.0,-58789000.0,-31823000.0,88712000.0,51757000.0,45040000.0,25983000.0,-54333000.0,-29429000.0,-54333000.0,-29429000.0,0.0,0.0,-4532000.0,-2354000.0,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,55000.0,114451000.0,73279000.0,168784000.0,102708000.0,69411000.0,47296000.0,-4427000.0,-2339000.0,0.0,0.0,-58789000.0,-31823000.0,-58789000.0,-31823000.0,5.889999866485596,10.0,28500.0,997600.0,0.23881466311189764
ATEX,2020-03-31,2953000.0,0,-35236000.0,0.0,-37638000.0,30988000.0,431000.0,-37101000.0,-37101000.0,0.0,0.0,0,0,0,2402000.0,1564000.0,38665000.0,1133000.0,1865000.0,0.0,-37638000.0,-37638000.0,45.66999816894531,147200.0,2286000.0,1452000.0,0.0,0.0,-41305000.0,-31066000.0,0.0,0.0,-41993000.0,-24568000.0,27990000.0,28731000.0,3547000.0,-1543000.0,-32359000.0,-31726000.0,-32359000.0,-31726000.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,688000.0,-6498000.0,6499000.0,6355000.0,38858000.0,38081000.0,2952000.0,7898000.0,-8946000.0,660000.0,0.0,0.0,-41993000.0,-24568000.0,-41993000.0,-24568000.0,36.560001373291016,30.200000762939453,63500.0,20000.0,1.0326253938735641
ATHE,2020-06-30,10098439.0,0,-13456800.0,0.0,-13456800.0,3446139.0,-352922.0,-13929701.0,-13929701.0,44217.0,0.0,0,0,0,0.0,0.0,13929701.0,352922.0,472901.0,0.0,-13456800.0,-13456800.0,1.190000057220459,47089700.0,12983185.0,6698016.0,0.0,0.0,-12337830.0,-8265737.0,0.0,0.0,-12337830.0,-8265737.0,4308352.0,4341058.0,4629070.0,2901195.0,-12795432.0,-8196051.0,-12795432.0,-8196051.0,132965.0,58172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4951167.0,3125775.0,17746599.0,11321826.0,322097.0,224580.0,457602.0,-69686.0,0.0,0.0,-12337830.0,-8265737.0,-12337830.0,-8265737.0,1.2799999713897705,1.8899999856948853,31800.0,2000.0,1.0924368821903734
ATHX,2020-12-31,0.0,0,-78765000.0,0.0,-78765000.0,15888000.0,-61554000.0,-78332000.0,-78332000.0,0.0,0.0,0,0,0,0.0,1440000.0,79772000.0,62994000.0,-433000.0,0.0,-78765000.0,-78765000.0,1.75,1916600.0,0.0,0.0,0.0,0.0,-44582000.0,-24283000.0,0.0,0.0,-44582000.0,-24283000.0,11378000.0,10442000.0,-33412000.0,-14365000.0,-45488000.0,-25662000.0,-45488000.0,-25662000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5633000.0,24291000.0,51121000.0,49953000.0,39045000.0,38656000.0,906000.0,1379000.0,0.0,0.0,-44582000.0,-24283000.0,-44582000.0,-24283000.0,1.2300000190734863,1.440000057220459,887300.0,636300.0,0.5142857006617955
ATIF,2020-07-31,0.0,0,-6278032.0,17214483.0,-14882699.0,5543830.0,645127.0,-5893784.0,-5893784.0,0.0,0.0,0,0,0,0.0,645127.0,6538911.0,0.0,-384248.0,-11012336.0,-6278032.0,-14882699.0,1.649999976158142,75300.0,0.0,0.0,0.0,0.0,706050.0,2663699.0,17214483.0,17214483.0,429227.0,1946883.0,2341364.0,2580212.0,3078758.0,5307891.0,671604.0,2727679.0,671604.0,2727679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276823.0,716816.0,3078758.0,5307891.0,2407154.0,2580212.0,0.0,0.0,34446.0,-63980.0,-11012336.0,-11012336.0,429227.0,1946883.0,429227.0,1946883.0,3.2899999618530273,4.949999809265137,32800.0,86300.0,0.4654545562260737
ATLC,2020-12-31,0.0,0,114391000.0,98576000.0,94120000.0,64091000.0,194145000.0,0.0,110988000.0,17819000.0,0.0,0,0,0,20474000.0,257192000.0,146204000.0,63047000.0,3403000.0,0.0,93917000.0,77050000.0,24.6299991607666,47500.0,0.0,0.0,0.0,0.0,31763000.0,3482000.0,48479000.0,-338000.0,26443000.0,7856000.0,62617000.0,35554000.0,-2876000.0,18782000.0,0.0,0.0,-85666000.0,-32742000.0,19036000.0,14983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5553000.0,-4130000.0,46583000.0,55927000.0,132249000.0,88669000.0,49459000.0,37145000.0,117429000.0,36224000.0,0.0,0.0,26210000.0,7612000.0,25290000.0,7856000.0,9.010000228881836,3.640000104904175,4600.0,8200.0,2.8956557907005793
ATLO,2020-12-31,0.0,0,23231000.0,0.0,18850000.0,33338000.0,59143000.0,0.0,24370000.0,1435000.0,0.0,0,0,0,4381000.0,59143000.0,34773000.0,0.0,-1139000.0,0.0,18850000.0,18850000.0,22.774391174316406,18900.0,0.0,0.0,0.0,0.0,21041769.0,21419978.0,0.0,0.0,17194169.0,17013878.0,29078142.0,25958323.0,51981875.0,49385388.0,0.0,0.0,21844986.0,22255029.0,1058747.0,1172036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847600.0,4406100.0,51981875.0,49385388.0,30136889.0,27130359.0,0.0,0.0,-803217.0,-835051.0,0.0,0.0,17194169.0,17013878.0,17194169.0,17013878.0,25.419361114501953,22.235055923461914,6100.0,11500.0,1.0640977560102978
ATNI,2020-12-31,0.0,0,93000.0,108687000.0,-14122000.0,138411000.0,259715000.0,32993000.0,32993000.0,0.0,-5347000.0,0,0,0,801000.0,455444000.0,422451000.0,195729000.0,-32900000.0,0.0,-708000.0,-14122000.0,40.96578598022461,25400.0,0.0,73031000.0,0.0,0.0,6072000.0,53742000.0,129961000.0,127937000.0,-10806000.0,19815000.0,139264000.0,137974000.0,248130000.0,336729000.0,19741000.0,40005000.0,19741000.0,40005000.0,0.0,0.0,-5010000.0,-7973000.0,0.0,0.0,0.0,0.0,0.0,0.0,4105000.0,18870000.0,438722000.0,451207000.0,418981000.0,411202000.0,190592000.0,114478000.0,-13669000.0,13737000.0,0.0,0.0,1967000.0,34872000.0,-10806000.0,19815000.0,53.61050033569336,68.40570068359375,147400.0,61900.0,0.9711674388568327
