Symbol,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,Close,Volume,Research Development_lag_1,Research Development_lag_2,Effect Of Accounting Charges_lag_1,Effect Of Accounting Charges_lag_2,Income Before Tax_lag_1,Income Before Tax_lag_2,Minority Interest_lag_1,Minority Interest_lag_2,Net Income_lag_1,Net Income_lag_2,Selling General Administrative_lag_1,Selling General Administrative_lag_2,Gross Profit_lag_1,Gross Profit_lag_2,Ebit_lag_1,Ebit_lag_2,Operating Income_lag_1,Operating Income_lag_2,Other Operating Expenses_lag_1,Other Operating Expenses_lag_2,Interest Expense_lag_1,Interest Expense_lag_2,Extraordinary Items_lag_1,Extraordinary Items_lag_2,Non Recurring_lag_1,Non Recurring_lag_2,Other Items_lag_1,Other Items_lag_2,Income Tax Expense_lag_1,Income Tax Expense_lag_2,Total Revenue_lag_1,Total Revenue_lag_2,Total Operating Expenses_lag_1,Total Operating Expenses_lag_2,Cost Of Revenue_lag_1,Cost Of Revenue_lag_2,Total Other Income Expense Net_lag_1,Total Other Income Expense Net_lag_2,Discontinued Operations_lag_1,Discontinued Operations_lag_2,Net Income From Continuing Ops_lag_1,Net Income From Continuing Ops_lag_2,Net Income Applicable To Common Shares_lag_1,Net Income Applicable To Common Shares_lag_2,Close_lag_1,Close_lag_2,Volume_lag_1,Volume_lag_2,FutureDirection
FOX,2019-06-30,0.0,0,2224000000.0,200000000.0,1595000000.0,1419000000.0,4062000000.0,2431000000.0,2431000000.0,0.0,-203000000.0,0,0,0,581000000.0,11389000000.0,8958000000.0,7327000000.0,-207000000.0,0.0,1643000000.0,1595000000.0,34.49199676513672,2608800.0,0.0,0.0,0.0,0.0,1464000000.0,2918000000.0,322000000.0,263000000.0,999000000.0,2150000000.0,1741000000.0,1807000000.0,4496000000.0,4872000000.0,2497000000.0,2765000000.0,2497000000.0,2765000000.0,0.0,0.0,-369000000.0,-395000000.0,0.0,0.0,0.0,0.0,0.0,0.0,402000000.0,717000000.0,12303000000.0,12909000000.0,9806000000.0,10144000000.0,7807000000.0,8037000000.0,-1033000000.0,153000000.0,0.0,0.0,1062000000.0,2201000000.0,999000000.0,2150000000.0,26.115047454833984,34.73458480834961,1325600.0,865600.0,1.0831969493036286
FOXA,2019-06-30,0.0,0,2224000000.0,200000000.0,1595000000.0,1419000000.0,4062000000.0,2431000000.0,2431000000.0,0.0,-203000000.0,0,0,0,581000000.0,11389000000.0,8958000000.0,7327000000.0,-207000000.0,0.0,1643000000.0,1595000000.0,34.50692367553711,6396600.0,0.0,0.0,0.0,0.0,1464000000.0,2918000000.0,322000000.0,263000000.0,999000000.0,2150000000.0,1741000000.0,1807000000.0,4496000000.0,4872000000.0,2497000000.0,2765000000.0,2497000000.0,2765000000.0,0.0,0.0,-369000000.0,-395000000.0,0.0,0.0,0.0,0.0,0.0,0.0,402000000.0,717000000.0,12303000000.0,12909000000.0,9806000000.0,10144000000.0,7807000000.0,8037000000.0,-1033000000.0,153000000.0,0.0,0.0,1062000000.0,2201000000.0,999000000.0,2150000000.0,26.131994247436523,36.677955627441406,3837900.0,2282800.0,1.0512836754982957
FOXF,2018-12-28,25847000.0,0,90890000.0,14282000.0,84040000.0,79052000.0,205496000.0,94532000.0,94532000.0,0.0,-3059000.0,0,0,0,5523000.0,619225000.0,524693000.0,413729000.0,-3642000.0,0.0,85367000.0,84040000.0,59.93000030517578,578800.0,31789000.0,34292000.0,0.0,0.0,108569000.0,104530000.0,15719000.0,0.0,93033000.0,90674000.0,91191000.0,109423000.0,242735000.0,289547000.0,113411000.0,128249000.0,113411000.0,128249000.0,0.0,0.0,-3173000.0,-9294000.0,0.0,0.0,0.0,0.0,0.0,0.0,14099000.0,12784000.0,751020000.0,890554000.0,637609000.0,762305000.0,508285000.0,601007000.0,-4842000.0,-23719000.0,0.0,0.0,94470000.0,91746000.0,93033000.0,90674000.0,69.77999877929688,105.70999908447266,166600.0,218000.0,0.6482562702534453
FPAY,2018-12-31,0.0,0,-9461262.0,0.0,-9461262.0,15808627.0,10630411.0,-5178216.0,-5178216.0,0.0,-4156424.0,0,0,0,0.0,61489180.0,66667396.0,50858769.0,-4283046.0,0.0,-9461262.0,-11888102.0,0.7599999904632568,261000.0,0.0,0.0,0.0,0.0,793815.0,323154.0,0.0,0.0,577415.0,-339896.0,14994383.0,20285016.0,20098620.0,24910731.0,5104237.0,4625715.0,5104237.0,4625715.0,0.0,0.0,-4310422.0,-4302561.0,0.0,0.0,0.0,0.0,0.0,0.0,216400.0,663050.0,88789889.0,102084514.0,83685652.0,97458799.0,68691269.0,77173783.0,-4310422.0,-4302561.0,0.0,0.0,577415.0,-339896.0,-1860469.0,-3492096.0,2.5299999713897705,2.569999933242798,208100.0,302800.0,5.157894901951926
FRAF,2018-12-31,0.0,0,5960000.0,0.0,6125000.0,29320000.0,43329000.0,0.0,8921000.0,5088000.0,0.0,0,0,0,-165000.0,43329000.0,34408000.0,0.0,-2961000.0,0.0,6125000.0,6125000.0,27.806318283081055,600.0,0.0,0.0,0.0,0.0,18995000.0,13058000.0,0.0,0.0,16115000.0,12800000.0,32495000.0,33178000.0,57309000.0,52420000.0,0.0,0.0,19099000.0,13515000.0,5715000.0,5727000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880000.0,258000.0,57309000.0,52420000.0,38210000.0,38905000.0,0.0,0.0,-104000.0,-457000.0,0.0,0.0,16115000.0,12800000.0,16115000.0,12800000.0,35.2589225769043,25.706377029418945,4400.0,4100.0,1.1701008861050974
FRBA,2018-12-31,0.0,0,21635000.0,0.0,17589000.0,28911000.0,54949000.0,0.0,23424000.0,2614000.0,0.0,0,0,0,4046000.0,54949000.0,31525000.0,0.0,-1789000.0,0.0,17589000.0,17589000.0,11.627825736999512,45100.0,0.0,0.0,0.0,0.0,19013000.0,25979000.0,0.0,0.0,13445000.0,19448000.0,32189000.0,35968000.0,58377000.0,66366000.0,0.0,0.0,23198000.0,27112000.0,2990000.0,3286000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5568000.0,6531000.0,58377000.0,66366000.0,35179000.0,39254000.0,0.0,0.0,-4185000.0,-1133000.0,0.0,0.0,13445000.0,19448000.0,13445000.0,19448000.0,10.71822738647461,9.234721183776855,8600.0,25400.0,1.1202541627712217
FRBK,2018-12-31,0.0,0,10205000.0,0.0,8627000.0,66670000.0,93926000.0,0.0,13468000.0,13788000.0,0.0,0,0,0,1578000.0,93926000.0,80458000.0,0.0,-3263000.0,0.0,8627000.0,8627000.0,5.96999979019165,193600.0,0.0,0.0,0.0,0.0,-4850000.0,6444000.0,0.0,0.0,-3500000.0,5054000.0,84079000.0,91592000.0,99640000.0,123867000.0,0.0,0.0,-1513000.0,14463000.0,17074000.0,17812000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1350000.0,1390000.0,99640000.0,123867000.0,101153000.0,109404000.0,0.0,0.0,-3337000.0,-8019000.0,0.0,0.0,-3500000.0,5054000.0,-3500000.0,4131000.0,4.179999828338623,2.8499999046325684,233800.0,167700.0,1.4405361279239923
FRG,2019-04-30,0.0,0,-3995000.0,26370000.0,-2156000.0,123660000.0,132546000.0,8886000.0,8886000.0,0.0,-3023000.0,0,0,0,-1839000.0,132546000.0,123660000.0,54473000.0,-12881000.0,0.0,-2156000.0,-2156000.0,7.830394268035889,5200.0,0.0,0.0,0.0,0.0,-172366500.0,-30816000.0,26370000.0,0.0,-102640500.0,25064000.0,234690000.0,887701000.0,102391500.0,992396000.0,-132298500.0,104695000.0,-132298500.0,104695000.0,0.0,0.0,-14023500.0,-101751000.0,0.0,0.0,0.0,0.0,0.0,0.0,-15667500.0,-57970000.0,224265000.0,2152504000.0,356563500.0,2047809000.0,121873500.0,1160108000.0,-40068000.0,-135511000.0,0.0,0.0,-156699000.0,27154000.0,-102640500.0,24309000.0,21.370126724243164,26.292943954467773,91100.0,127500.0,1.1666665347260337
FRGI,2018-12-30,0.0,0,5015000.0,0.0,7787000.0,77713000.0,144658000.0,26449000.0,26449000.0,2037000.0,-3966000.0,0,0,0,-2772000.0,688597000.0,662148000.0,543939000.0,-21434000.0,0.0,7787000.0,7702000.0,15.510000228881836,202800.0,0.0,0.0,0.0,0.0,-75017000.0,-18513000.0,0.0,0.0,-84386000.0,-10211000.0,82573000.0,73296000.0,134610000.0,111904000.0,11828000.0,-1109000.0,11828000.0,-1109000.0,42000.0,1442000.0,-3872000.0,-4756000.0,0.0,0.0,0.0,0.0,0.0,0.0,9369000.0,-8302000.0,660943000.0,554803000.0,649115000.0,555912000.0,526333000.0,442899000.0,-86845000.0,-17404000.0,0.0,0.0,-84386000.0,-10211000.0,-84386000.0,-10211000.0,9.449999809265137,10.710000038146973,346100.0,118500.0,1.241134733457563
FRHC,2019-03-31,0.0,0,8515000.0,-2272000.0,7147000.0,9319000.0,23701000.0,0.0,14382000.0,0.0,0.0,0,0,0,1368000.0,63754000.0,49372000.0,40053000.0,-5867000.0,0.0,7147000.0,7147000.0,8.800000190734863,16900.0,0.0,0.0,0.0,0.0,28132000.0,173022000.0,-2272000.0,-1641000.0,24837000.0,142293000.0,0.0,0.0,25262000.0,171223000.0,0.0,0.0,26426000.0,169662000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6002000.0,30098000.0,107188000.0,321757000.0,80762000.0,152095000.0,81926000.0,150534000.0,1706000.0,3360000.0,0.0,0.0,22130000.0,142924000.0,24837000.0,142293000.0,14.199999809265137,53.36000061035156,49300.0,1178700.0,0.7784090632003207
FRME,2019-12-31,0.0,0,193785000.0,0.0,164460000.0,218220000.0,440548000.0,0.0,204524000.0,17804000.0,0.0,0,0,0,29325000.0,440548000.0,236024000.0,0.0,-10739000.0,0.0,164460000.0,164460000.0,38.88262176513672,111100.0,0.0,0.0,0.0,0.0,169975000.0,240790000.0,0.0,0.0,148600000.0,205531000.0,230783000.0,246931000.0,433380000.0,520003000.0,0.0,0.0,184596000.0,253772000.0,18001000.0,19300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21375000.0,35259000.0,433380000.0,520003000.0,248784000.0,266231000.0,0.0,0.0,-14621000.0,-12982000.0,0.0,0.0,148600000.0,205531000.0,148600000.0,205531000.0,36.18794631958008,41.6134033203125,180100.0,125000.0,0.8024323628552811
FRPH,2018-12-31,0.0,0,1483000.0,18648000.0,124472000.0,0.0,9307000.0,1874000.0,1874000.0,-465000.0,-3103000.0,0,0,0,524000.0,21934000.0,20060000.0,12627000.0,-391000.0,122129000.0,959000.0,124472000.0,46.0099983215332,19300.0,0.0,0.0,0.0,0.0,11784000.0,14929000.0,16757000.0,14999000.0,16177000.0,12715000.0,0.0,0.0,9657000.0,5272000.0,3802000.0,-556000.0,3802000.0,-556000.0,0.0,0.0,-1054000.0,-1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2962000.0,3207000.0,21802000.0,17893000.0,18000000.0,18449000.0,12145000.0,12621000.0,7982000.0,15485000.0,6856000.0,0.0,8822000.0,11722000.0,16177000.0,12715000.0,49.810001373291016,45.54999923706055,17700.0,8700.0,0.9530536855855262
FRPT,2018-12-31,0.0,0,-5284000.0,0.0,-5361000.0,86189000.0,89990000.0,-4176000.0,-4176000.0,0.0,-296000.0,0,0,0,77000.0,193237000.0,197413000.0,103247000.0,-1108000.0,0.0,-5361000.0,-5361000.0,32.15999984741211,246600.0,0.0,0.0,0.0,0.0,-1239000.0,-3123000.0,0.0,0.0,-1383000.0,-3188000.0,103948000.0,121139000.0,114197000.0,136407000.0,698000.0,3719000.0,698000.0,3719000.0,0.0,0.0,-991000.0,-1212000.0,0.0,0.0,0.0,0.0,0.0,0.0,144000.0,65000.0,245862000.0,318790000.0,245164000.0,315071000.0,131665000.0,182383000.0,-1937000.0,-6842000.0,0.0,0.0,-1383000.0,-3188000.0,-1383000.0,-3188000.0,59.09000015258789,141.99000549316406,210300.0,188400.0,0.6218905502143336
FRST,2019-12-31,0.0,0,39244000.0,0.0,33167000.0,42792000.0,95836000.0,0.0,44326000.0,8718000.0,0.0,0,0,0,6077000.0,95836000.0,51510000.0,0.0,-5082000.0,230000.0,33167000.0,33167000.0,15.205649375915527,30400.0,0.0,0.0,0.0,0.0,29901000.0,39739000.0,0.0,0.0,23287000.0,31248000.0,49343000.0,57426000.0,97641000.0,110566000.0,0.0,0.0,37825000.0,40618000.0,10473000.0,12522000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6614000.0,8721000.0,97641000.0,110566000.0,59816000.0,69948000.0,0.0,0.0,-7924000.0,-879000.0,230000.0,230000.0,23287000.0,31018000.0,23287000.0,31248000.0,11.702313423156738,14.938446998596191,36000.0,14800.0,0.7897132883838773
FRSX,2018-12-31,8638000.0,0,-14657000.0,74000.0,-14657000.0,4683000.0,0.0,-13321000.0,-13321000.0,0.0,0.0,0,0,0,0.0,0.0,13321000.0,0.0,-1336000.0,0.0,-14657000.0,-14657000.0,1.659000039100647,27400.0,10210000.0,8563000.0,0.0,0.0,-15439000.0,-15375000.0,74000.0,74000.0,-15439000.0,-15375000.0,4819000.0,4273000.0,0.0,0.0,-15029000.0,-12836000.0,-15029000.0,-12836000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15029000.0,12836000.0,0.0,0.0,-410000.0,-2539000.0,0.0,0.0,-15439000.0,-15375000.0,-15439000.0,-15375000.0,1.0399999618530273,4.079999923706055,108200.0,8821400.0,2.7365882187164905
FSBW,2019-12-31,0.0,0,28130000.0,0.0,22717000.0,46532000.0,90463000.0,0.0,30971000.0,12960000.0,0.0,0,0,0,5413000.0,90463000.0,59492000.0,0.0,-2841000.0,0.0,22717000.0,22644000.0,30.58650016784668,23800.0,0.0,0.0,0.0,0.0,49850000.0,47420000.0,0.0,0.0,39264000.0,37412000.0,50546000.0,63379000.0,116443000.0,123662000.0,0.0,0.0,53360000.0,46697000.0,12537000.0,13586000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10586000.0,10008000.0,116443000.0,123662000.0,63083000.0,76965000.0,0.0,0.0,-3510000.0,723000.0,0.0,0.0,39264000.0,37412000.0,39072000.0,37412000.0,26.788808822631836,33.426429748535156,13400.0,13400.0,0.6637426661723663
FSFG,2019-09-30,0.0,0,20090000.0,204000.0,16177000.0,55910000.0,82593000.0,0.0,20458000.0,6225000.0,0.0,0,0,0,3095000.0,82593000.0,62135000.0,0.0,-368000.0,0.0,16995000.0,16177000.0,20.302370071411133,9900.0,0.0,0.0,0.0,0.0,46742000.0,39966000.0,293000.0,0.0,33354000.0,29567000.0,114967000.0,127560000.0,172434000.0,179441000.0,0.0,0.0,47030000.0,40414000.0,10437000.0,11467000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12661000.0,9997000.0,172434000.0,179441000.0,125404000.0,139027000.0,0.0,0.0,-288000.0,-448000.0,0.0,0.0,34081000.0,29969000.0,33354000.0,29567000.0,17.683589935302734,27.572837829589844,31200.0,6200.0,1.063733989184247
FSLR,2018-12-31,84472000.0,0,147767000.0,0.0,144326000.0,176857000.0,392177000.0,40113000.0,40113000.0,0.0,-25921000.0,0,0,0,3441000.0,2244044000.0,2203931000.0,1851867000.0,107654000.0,0.0,144326000.0,144326000.0,42.459999084472656,802100.0,96611000.0,93738000.0,0.0,0.0,-120413000.0,291061000.0,0.0,0.0,-114933000.0,398355000.0,205471000.0,222918000.0,549212000.0,713173000.0,201215000.0,355989000.0,201215000.0,355989000.0,0.0,0.0,-27066000.0,-24036000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5480000.0,-107294000.0,3063117000.0,2711332000.0,2861902000.0,2355343000.0,2513905000.0,1998159000.0,-321628000.0,-64928000.0,0.0,0.0,-114933000.0,398355000.0,-114933000.0,398355000.0,55.959999084472656,98.91999816894531,705400.0,1585300.0,1.6587376783748347
FSTR,2018-12-31,0.0,0,-24569000.0,0.0,-31168000.0,82745000.0,113468000.0,23757000.0,23757000.0,0.0,-6168000.0,0,0,0,6017000.0,581064000.0,557307000.0,467596000.0,-48326000.0,-582000.0,-30586000.0,-31168000.0,15.899999618530273,34300.0,0.0,0.0,0.0,0.0,24139000.0,13982000.0,0.0,0.0,42568000.0,7582000.0,84734000.0,73644000.0,120938000.0,95006000.0,29759000.0,15633000.0,29759000.0,15633000.0,0.0,0.0,-5025000.0,-4231000.0,0.0,0.0,0.0,0.0,0.0,0.0,-23835000.0,-11841000.0,616428000.0,497411000.0,586669000.0,481778000.0,495490000.0,402405000.0,-5620000.0,-1651000.0,-5406000.0,-18241000.0,47974000.0,25823000.0,42568000.0,7582000.0,19.3799991607666,15.050000190734863,34100.0,44100.0,1.6729560389718119
FSTX,2018-12-31,31386000.0,0,15904730.0,0.0,13268598.0,398926.0,16104171.0,15705245.0,15705245.0,0.0,0.0,0,0,0,2636132.0,29996604.0,14291359.0,13892433.0,199485.0,0.0,13268598.0,13268598.0,10.390000343322754,31200.0,31386000.0,14128000.0,0.0,0.0,-23750000.0,-25620000.0,0.0,0.0,-23013000.0,-25619000.0,15280000.0,15313000.0,28321000.0,11256000.0,-18345000.0,-18185000.0,-18345000.0,-18185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-737000.0,-1000.0,28321000.0,11256000.0,46666000.0,29441000.0,0.0,0.0,-5405000.0,-7435000.0,0.0,0.0,-23013000.0,-25619000.0,-23013000.0,-25619000.0,1.5800000429153442,9.869999885559082,2989600.0,35000.0,1.2483156726134392
FSV,2018-12-31,0.0,0,115202000.0,151585000.0,65865000.0,426377000.0,611221000.0,132072000.0,132072000.0,0.0,-12620000.0,0,0,0,24922000.0,1931473000.0,1799401000.0,1320252000.0,-16870000.0,0.0,90280000.0,65865000.0,67.24248504638672,44200.0,0.0,0.0,0.0,0.0,-200484000.0,145455000.0,174662000.0,193034000.0,-251610000.0,87259000.0,546257000.0,628523000.0,773313000.0,900617000.0,147499000.0,173712000.0,147499000.0,173712000.0,0.0,0.0,-32080000.0,-24318000.0,0.0,0.0,0.0,0.0,0.0,0.0,27147000.0,35865000.0,2407410000.0,2772415000.0,2259911000.0,2598703000.0,1634097000.0,1871798000.0,-347983000.0,-28257000.0,0.0,0.0,-227631000.0,109590000.0,-251610000.0,87259000.0,91.93987274169922,135.99578857421875,133400.0,30000.0,1.0079072053019835
FTDR,2018-12-31,0.0,0,167000000.0,0.0,125000000.0,338000000.0,571000000.0,212000000.0,212000000.0,0.0,-23000000.0,0,0,0,42000000.0,1258000000.0,1046000000.0,687000000.0,-45000000.0,0.0,125000000.0,125000000.0,26.610000610351562,489500.0,0.0,0.0,0.0,0.0,204000000.0,149000000.0,0.0,0.0,153000000.0,112000000.0,392000000.0,467000000.0,678000000.0,716000000.0,262000000.0,215000000.0,262000000.0,215000000.0,0.0,0.0,-62000000.0,-57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,51000000.0,37000000.0,1365000000.0,1474000000.0,1103000000.0,1259000000.0,687000000.0,758000000.0,-58000000.0,-66000000.0,0.0,0.0,153000000.0,112000000.0,153000000.0,112000000.0,47.41999816894531,50.209999084472656,300000.0,334800.0,1.1273956900372897
FTEK,2018-12-31,1073000.0,0,118000.0,0.0,-28000.0,18564000.0,20064000.0,427000.0,427000.0,0.0,-4000.0,0,0,0,33000.0,56535000.0,56108000.0,36471000.0,-309000.0,-113000.0,85000.0,-28000.0,1.190000057220459,38900.0,1127000.0,1177000.0,0.0,0.0,-7837000.0,-4221000.0,0.0,0.0,-7852000.0,-4278000.0,17191000.0,13600000.0,10830000.0,8049000.0,-7488000.0,-6728000.0,-7488000.0,-6728000.0,0.0,0.0,-4000.0,-4000.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,57000.0,30467000.0,22550000.0,37955000.0,29278000.0,19637000.0,14501000.0,-349000.0,2507000.0,-1000.0,0.0,-7851000.0,-4278000.0,-7852000.0,-4278000.0,0.949999988079071,3.880000114440918,136000.0,1185900.0,0.9075630176337578
FTFT,2018-12-31,0.0,0,-189752121.0,4601121.0,-169997054.0,12133503.0,-2286372.0,-14419875.0,-14419875.0,0.0,-1624683.0,0,0,0,237.0,888670.0,15308545.0,3175042.0,-175332246.0,4013367.0,-189752358.0,-169997054.0,0.6100000143051147,35900.0,0.0,0.0,0.0,0.0,-11109721.0,-30019941.0,4361361.0,-47459.0,-25228932.0,88930311.0,2172327.0,4297218.0,449989.0,335371.0,-7583156.0,-13258572.0,-7583156.0,-13258572.0,0.0,0.0,-523558.0,-372169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941117.0,370657.0,8524273.0,13629229.0,491128.0,35286.0,-3526565.0,-16761369.0,-15964524.0,118950252.0,-11109721.0,-30019941.0,-25228932.0,88930311.0,0.44999998807907104,1.8799999952316284,436500.0,2372900.0,7.163934070619972
FTNT,2018-12-31,244500000.0,0,254300000.0,0.0,334900000.0,875300000.0,1354200000.0,234400000.0,234400000.0,0.0,0.0,0,0,0,-80600000.0,1804600000.0,1570200000.0,450400000.0,19900000.0,0.0,334900000.0,334900000.0,70.43000030517578,1109100.0,277100000.0,341400000.0,0.0,0.0,386000000.0,541700000.0,0.0,0.0,331700000.0,488500000.0,1029000000.0,1191400000.0,1657100000.0,2024400000.0,351000000.0,491600000.0,351000000.0,491600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54300000.0,53200000.0,2163000000.0,2594400000.0,1812000000.0,2102800000.0,505900000.0,570000000.0,35000000.0,50100000.0,0.0,0.0,331700000.0,488500000.0,331700000.0,488500000.0,106.76000213623047,148.52999877929688,729700.0,485100.0,0.6297032270616345
FULT,2019-12-31,0.0,0,263988000.0,0.0,226339000.0,477485000.0,835551000.0,0.0,286021000.0,72045000.0,0.0,0,0,0,37649000.0,835551000.0,549530000.0,0.0,-22033000.0,0.0,226339000.0,226339000.0,15.783241271972656,952000.0,0.0,0.0,0.0,0.0,202234000.0,334245000.0,0.0,0.0,178040000.0,275497000.0,483160000.0,502300000.0,791176000.0,945888000.0,0.0,0.0,241206000.0,378748000.0,66810000.0,64840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24194000.0,58748000.0,791176000.0,945888000.0,549970000.0,567140000.0,0.0,0.0,-38972000.0,-44503000.0,0.0,0.0,178040000.0,275497000.0,175905000.0,265220000.0,12.125731468200684,16.850265502929688,994200.0,491900.0,0.8583280241460869
FUNC,2018-12-31,0.0,0,13431000.0,0.0,10667000.0,37088000.0,57239000.0,0.0,15526000.0,4625000.0,0.0,0,0,0,2764000.0,57239000.0,41713000.0,0.0,-2095000.0,0.0,10667000.0,10667000.0,14.3491849899292,11800.0,0.0,0.0,0.0,0.0,16465000.0,17788000.0,0.0,0.0,13129000.0,13841000.0,38744000.0,38106000.0,60754000.0,61722000.0,0.0,0.0,17312000.0,18410000.0,4698000.0,5206000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3336000.0,3947000.0,60754000.0,61722000.0,43442000.0,43312000.0,0.0,0.0,-847000.0,-622000.0,0.0,0.0,13129000.0,13841000.0,13129000.0,13841000.0,22.159454345703125,14.786816596984863,23100.0,5800.0,1.0776272511398384
FUND,2018-12-31,0.0,0,-39135673.0,0.0,-39135673.0,2608124.0,6962389.0,4354265.0,4354265.0,0.0,0.0,0,0,0,0.0,6962389.0,2608124.0,0.0,-43489938.0,0.0,-39135673.0,-39135673.0,4.452576160430908,233500.0,0.0,0.0,0.0,0.0,58208478.0,13420663.0,0.0,0.0,58208478.0,13420663.0,2331191.0,2480249.0,5615763.0,6769419.0,3284572.0,4289170.0,3284572.0,4289170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5615763.0,6769419.0,2331191.0,2480249.0,0.0,0.0,54923906.0,9131493.0,0.0,0.0,58208478.0,13420663.0,58208478.0,13420663.0,6.068025588989258,6.215855598449707,77700.0,31300.0,1.2447196743448006
FUSB,2018-12-31,0.0,0,3391000.0,-11000.0,2490000.0,24779000.0,35385000.0,0.0,5032000.0,5574000.0,0.0,0,0,0,901000.0,35385000.0,30353000.0,0.0,-1641000.0,0.0,2490000.0,2490000.0,7.649195671081543,6900.0,0.0,0.0,0.0,0.0,5812000.0,3532000.0,0.0,0.0,4566000.0,2707000.0,27283000.0,27814000.0,39186000.0,37365000.0,0.0,0.0,5812000.0,3532000.0,6091000.0,6019000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246000.0,825000.0,39186000.0,37365000.0,33374000.0,33833000.0,0.0,0.0,0.0,0.0,0.0,0.0,4566000.0,2707000.0,4566000.0,2707000.0,11.274271965026855,8.892054557800293,1600.0,100.0,1.5916707674818469
FUV,2018-12-31,3814844.0,0,-11051015.0,0.0,-11051015.0,7174393.0,-32535.0,-11021772.0,-11021772.0,0.0,-100946.0,0,0,0,0.0,94996.0,11116768.0,127531.0,-29243.0,0.0,-11051015.0,-11051015.0,2.680000066757202,101000.0,6032243.0,3011024.0,0.0,0.0,-15341689.0,-18120489.0,0.0,0.0,-15341689.0,-18120489.0,6499331.0,8330196.0,-1923617.0,-6074663.0,-14455191.0,-17415883.0,-14455191.0,-17415883.0,0.0,0.0,-891553.0,-721466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987850.0,2176293.0,15443041.0,19592176.0,2911467.0,8250956.0,-886498.0,-704606.0,0.0,0.0,-15341689.0,-18120489.0,-15341689.0,-18120489.0,1.6100000143051147,13.229999542236328,148100.0,1779100.0,1.4402984324423624
FVCB,2019-12-31,0.0,0,20012000.0,0.0,15828000.0,24473000.0,48889000.0,0.0,20774000.0,3642000.0,0.0,0,0,0,4184000.0,48889000.0,28115000.0,0.0,-762000.0,0.0,15828000.0,15828000.0,17.469999313354492,47100.0,0.0,0.0,0.0,0.0,19657000.0,28209000.0,0.0,0.0,15501000.0,21933000.0,24629000.0,25962000.0,50495000.0,62985000.0,0.0,0.0,21426000.0,29654000.0,4440000.0,7369000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156000.0,6276000.0,50495000.0,62985000.0,29069000.0,33331000.0,0.0,0.0,-1769000.0,-1445000.0,0.0,0.0,15501000.0,21933000.0,15501000.0,21933000.0,14.699999809265137,19.68000030517578,11300.0,16900.0,1.008013812392657
FWBI,2018-12-31,5771405.0,0,-13533617.0,0.0,-13533617.0,7450366.0,0.0,-13221771.0,-13221771.0,0.0,-101846.0,0,0,0,0.0,0.0,13221771.0,0.0,-311846.0,0.0,-13533617.0,-13533617.0,12.100000381469727,11640.0,8680669.0,19138004.0,0.0,0.0,-15177686.0,-32671466.0,0.0,0.0,-15177686.0,-32671466.0,6063078.0,7294764.0,0.0,0.0,-14743747.0,-26432768.0,-14743747.0,-26432768.0,0.0,0.0,-433939.0,-5840614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14743747.0,26432768.0,0.0,0.0,-433939.0,-6238698.0,0.0,0.0,-15177686.0,-32671466.0,-15177686.0,-41732338.0,10.399999618530273,9.699999809265137,39040.0,200590.0,3.0661154797099885
